id,num_orders
1105380,156.2
1248694,368.522
1252163,268.09000000000003
1443474,428.462
1033716,75.54074761904761
1300295,75.54074761904761
1311882,75.54074761904761
1257968,107.59586666666664
1226362,74.85
1030655,74.6525
1210527,57.279999999999994
1278927,44.294
1232239,68.92600000000002
1133067,374.39200000000005
1382522,475.696
1219136,353.246
1498130,39.049
1251629,35.4984
1032092,37.772333333333336
1249865,182.86696666666666
1207630,184.08936666666668
1144733,173.86729999999997
1436768,69.9565
1148964,55.2745
1237346,221.164
1206015,144.17200000000003
1105113,181.856
1430481,39.54241666666666
1001589,75.94000000000001
1224132,78.018
1074380,379.65
1097109,294.054
1211246,209.942
1390579,257.1
1473058,265.3962285714286
1186964,232.99742857142854
1222837,41.504999999999995
1342393,55.64200000000001
1170472,281.456
1170791,277.744
1046653,335.512
1195179,156.794
1332509,151.92399999999998
1438300,143.294
1435748,452.332
1052668,259.17600000000004
1227060,385.1453333333334
1342252,106.30206666666668
1143109,110.43340952380952
1394807,109.39706666666669
1448374,123.8793238095238
1028680,81.86413333333333
1079691,71.914
1402079,42.15599999999999
1424446,86.49600000000001
1133297,354.824
1076214,661.6299999999999
1173823,417.87
1488584,29.122999999999998
1072892,29.081
1277491,37.00033333333333
1290868,229.0302666666667
1048888,236.96106666666668
1138141,214.3784
1473125,39.23113333333333
1196726,36.5013
1179278,32.57846666666667
1282305,55.77399999999999
1359903,90.47206666666668
1355143,96.29547619047618
1095889,43.540000000000006
1250665,42.654
1426610,44.024
1390104,405.45199999999994
1051519,386.578
1337584,246.516
1332667,1638.488
1075942,1487.44
1109804,944.933
1316684,91.684
1248315,197.624
1113611,181.09600000000003
1110867,1153.342
1247289,1100.154
1022953,2031.598
1160081,166.565
1120430,176.20999999999998
1487280,179.642
1020081,1961.0539999999996
1329551,974.118
1137610,1647.2379999999998
1072530,228.81620000000004
1115708,279.1302
1203532,187.68453333333332
1494216,288.8
1116374,223.04506666666666
1032497,253.24106666666665
1413930,257.238
1136118,160.01999999999998
1254872,142.57999999999998
1398257,986.842
1364001,838.204
1369843,605.784
1379360,80.10463333333333
1442044,80.10463333333333
1285290,93.75399999999999
1129707,518.1479999999999
1086750,530.428
1147262,524.6800000000001
1025605,250.9911476190476
1414158,242.52239999999998
1082079,258.6401142857143
1467510,270.1985714285714
1374892,356.74786666666665
1171352,251.95706666666666
1213246,110.95693333333334
1279131,121.8516
1256386,86.319
1234220,1553.5300000000002
1008206,494.5068666666666
1267686,507.31646666666677
1470186,106.07000000000001
1233312,213.4828952380952
1279379,183.30516666666668
1431703,525.975
1339938,455.255
1010552,414.954
1237947,782.7239999999999
1175098,803.0899999999999
1066074,302.6453333333333
1045918,52.753
1226081,64.7226
1148633,490.254
1441429,445.08599999999996
1291804,548.33
1305194,110.05250000000001
1327840,147.628
1320801,140.752
1467101,339.842
1473989,243.27399999999997
1466330,350.082
1390856,63.794866666666664
1120639,63.794866666666664
1279275,59.229885714285714
1166120,74.566
1128404,51.31600000000001
1252491,41.036199999999994
1328056,419.602
1452353,212.77799999999996
1353276,153.262
1297182,24.472
1469299,36.718833333333336
1129687,222.786
1362599,404.93399999999997
1245170,690.008
1098570,50.9714
1452600,39.940666666666665
1194207,50.9714
1023619,131.59180476190477
1254600,91.67637619047619
1157094,126.69723809523812
1165391,39.98786666666666
1131248,67.67473333333334
1383646,156.476
1288250,74.764
1476141,90.5859
1401237,59.120999999999995
1383510,59.725199999999994
1433607,55.45607619047619
1098207,389.09333333333336
1453624,388.5093333333333
1089046,190.337
1306954,1325.5059999999999
1413179,1128.394
1379869,1350.08
1037218,113.13400000000001
1247919,250.43800000000002
1097438,164.18599999999998
1441938,918.434
1060769,925.2760000000001
1409283,1257.2259999999999
1397517,188.58200000000002
1220386,182.34333333333333
1297481,189.922
1309280,1066.9140000000002
1013813,750.1379999999999
1087803,1154.8479999999997
1256077,87.84046666666669
1328392,97.45986666666667
1197947,105.24132857142857
1134877,149.5221
1149222,139.33659047619045
1321757,219.006
1364052,121.27600000000002
1346914,124.36800000000001
1343936,753.8799999999999
1284997,585.8
1443980,560.812
1272226,56.850633333333334
1267791,48.6931
1049345,62.56933333333334
1300007,566.7800000000001
1220471,494.34
1486124,599.3700000000001
1183373,126.07125714285715
1076787,126.07125714285715
1218918,125.82685714285712
1351627,240.44366666666664
1333350,343.28720000000004
1312936,393.2091333333334
1477543,36.30093333333333
1408514,42.04031666666667
1256773,45.287333333333336
1174904,478.38800000000003
1392815,370.18746666666664
1389126,309.9614666666667
1074816,95.456
1124612,131.21828095238092
1318251,140.27961428571427
1089252,388.80903333333333
1396463,386.9926333333333
1289632,359.32399999999996
1083889,277.67499999999995
1121896,224.14000000000001
1004866,243.59
1234436,33.61
1311318,68.73
1476647,59.86600000000001
1419834,264.268
1188670,268.39199999999994
1260238,230.01999999999998
1263791,116.27399999999997
1070835,93.67
1433069,98.66
1349084,334.91999999999996
1360259,220.132
1022475,375.086
1037167,63.39
1492031,63.39
1057541,73.79273333333335
1483675,64.7294
1463966,82.36293333333334
1474096,42.576
1440771,47.016000000000005
1452763,62.232666666666674
1382621,303.976
1035365,407.054
1355984,320.816
1140520,17.072666666666667
1168148,202.41566666666665
1052343,202.41566666666665
1370827,225.0522
1055728,44.63166666666666
1053449,36.142700000000005
1368579,36.142700000000005
1208370,72.11566666666667
1027455,68.25166666666668
1147326,60.49400000000001
1203029,41.466
1389643,43.416000000000004
1482071,53.80233333333333
1411487,352.36
1043533,354.586
1294351,199.77299999999997
1409427,187.028
1000264,186.02200000000002
1016463,186.7652
1224218,46.748000000000005
1485114,55.391999999999996
1006410,79.16699999999999
1221242,213.844
1031339,293.70400000000006
1153545,197.57
1182144,119.88
1194788,86.22
1082828,79.72666666666667
1265773,234.426
1154515,117.13
1105986,264.404
1293017,54.38666666666667
1272587,49.043466666666674
1027143,74.64433333333332
1179146,66.17366666666666
1342337,51.35883333333334
1269746,42.248000000000005
1369030,203.142
1109605,273.322
1099603,316.15999999999997
1319113,19.598000000000003
1155697,30.474
1218892,142.2410476190476
1493357,129.00038095238094
1202597,142.2410476190476
1116108,30.0062
1229780,27.874100000000006
1391127,30.0062
1085957,71.00399999999999
1267409,64.14533333333334
1245159,79.01476666666667
1378973,77.4224
1079844,252.18400000000003
1024089,239.46599999999998
1463712,144.02400000000003
1268331,331.3786666666666
1058344,358.131
1417277,262.62800000000004
1056035,78.692
1343254,101.328
1262833,66.94200000000001
1272751,365.0253333333333
1013213,472.92599999999993
1263405,380.022
1204818,114.16099999999999
1333742,68.096
1043262,92.33533333333335
1449237,705.27
1080908,315.76800000000003
1073524,963.208
1196482,133.78400000000002
1068138,142.2627333333333
1320427,153.65976666666666
1184166,208.56974999999997
1228572,254.51266666666666
1075131,275.8329166666666
1128915,112.71600000000001
1182843,100.472
1094044,618.7099999999999
1209858,594.092
1222963,406.842
1037477,72.29866666666666
1001694,57.81333333333333
1054299,53.224666666666664
1371044,185.03426666666664
1254718,157.2533
1086268,176.92463333333333
1003757,40.33736666666666
1448276,42.1865
1489645,309.6
1491279,155.67246666666665
1408337,194.9846333333333
1360068,87.85
1316400,131.71333333333334
1110618,155.05426666666668
1146271,388.82399999999996
1474849,415.73699999999997
1352055,196.03
1245977,97.316
1165288,128.174
1081099,121.234
1441467,51.528
1336838,299.34000000000003
1106150,363.10400000000004
1190084,146.338
1232610,143.49200000000002
1321845,122.39813333333332
1159511,260.586
1441739,164.83800000000002
1096623,130.818
1474925,19.812528571428572
1118719,25.4223
1297074,27.252
1054861,177.438
1208736,377.4
1161439,193.942
1282737,144.03253333333333
1194305,144.03253333333333
1353044,131.32253333333333
1063225,26.121333333333336
1116078,23.779666666666664
1075416,28.776400000000002
1088172,38.742733333333334
1320248,377.35
1271591,474.85600000000005
1127237,175.786
1243020,221.058
1416839,249.266
1172788,247.964
1473056,69.412
1060753,32.524
1053540,233.75799999999998
1261815,314.00200000000007
1489999,231.748
1133739,58.43666666666667
1384693,54.861333333333334
1072117,154.612
1023989,147.638
1183974,153.346
1171351,33.23093333333333
1004475,30.14133333333333
1080300,40.562
1164653,34.632
1444590,38.251999999999995
1169717,99.798
1399692,158.948
1393811,119.88
1177147,16.10566666666667
1455218,26.090000000000003
1478944,106.32818095238095
1415824,108.01868095238095
1041241,111.45208095238095
1045506,17.49813333333333
1210059,61.786
1139397,37.111666666666665
1008295,26.912
1406978,34.49133333333333
1470180,38.705666666666666
1326956,183.78
1268964,182.31900000000002
1267165,548.15
1414458,439.76599999999996
1105486,724.1553333333334
1246396,36.80200000000001
1223814,65.42750000000001
1208097,62.55616666666666
1426257,468.45200000000006
1402266,453.83000000000004
1273610,1009.2700000000001
1082679,171.346
1061395,165.17233333333334
1448891,230.69099999999997
1121802,617.106
1017920,393.08599999999996
1220913,652.306
1201769,46.67243333333333
1214790,47.1971
1055980,38.24066666666667
1143296,45.318599999999996
1161381,47.492000000000004
1049400,44.56133333333334
1388858,109.81199999999998
1367157,52.952
1056911,50.309999999999995
1363870,401.476
1206999,477.05
1220962,172.3516666666667
1244866,36.21013333333333
1161719,36.184
1492231,266.36199999999997
1492759,261.156
1408726,241.358
1337818,113.68499999999999
1136894,102.98499999999999
1050836,126.01433333333334
1157808,201.1042
1438743,228.4005333333333
1092027,217.09033333333332
1286976,35.76535714285714
1244383,27.120866666666664
1220086,27.120866666666664
1014137,222.39600000000002
1460613,113.152
1269949,123.66133333333335
1022949,46.21999999999999
1118546,66.13600000000001
1006832,265.2862
1461216,261.9902
1333438,201.36399999999998
1014151,545.01
1196661,519.976
1072688,158.632
1161832,33.19200000000001
1146287,75.56666666666666
1329636,71.54533333333333
1113345,435.70199999999994
1079296,461.4415
1245711,311.986
1312378,159.23733333333334
1280461,179.4446666666667
1132214,201.07999999999998
1013410,483.47799999999995
1315890,387.062
1453825,429.55
1137590,26.03666666666667
1046820,26.309666666666665
1100813,24.474666666666668
1213133,24.18673333333333
1119887,29.310583333333334
1339495,46.18
1172173,21.35
1250692,45.248000000000005
1000962,348.342
1122867,389.84800000000007
1367068,289.96000000000004
1181254,24.496
1411654,81.08999999999999
1154407,159.882
1477833,28.828099999999996
1422724,44.31426666666667
1112704,229.20326666666665
1346146,232.1148666666667
1108405,252.6163
1194904,53.1352
1448084,59.534933333333335
1266676,31.665999999999997
1099057,46.187333333333335
1188584,380.2080666666667
1230753,386.3499333333333
1237054,478.27599999999995
1161084,296.94199999999995
1401228,254.23599999999996
1493372,137.43800000000002
1395665,63.733000000000004
1002279,62.455
1424621,61.64
1256602,253.09
1390004,254.4
1146927,187.418
1057232,62.432
1319822,71.904
1353668,38.605066666666666
1157084,374.142
1115935,210.292
1033089,612.19
1090029,80.61200000000001
1464617,83.81199999999998
1209279,65.8785
1039223,118.11076666666665
1152313,185.1846238095238
1198253,119.92546666666667
1356983,68.784
1375236,61.91799999999999
1276289,67.244
1188533,273.212
1163547,368.114
1089771,236.45999999999998
1449997,49.106
1261700,49.106
1098789,36.492000000000004
1119881,144.51819999999998
1174890,131.73163333333335
1194658,131.73163333333335
1354710,38.537366666666664
1276097,39.8015
1451749,38.78166666666666
1260659,133.424
1342195,100.33433333333332
1177959,136.02299999999997
1346194,53.67
1081095,97.14013333333332
1228200,99.80613333333335
1400215,305.382
1101987,305.61799999999994
1280892,161.48399999999998
1207745,428.9440000000001
1158313,425.71000000000004
1326014,459.282
1040372,48.354
1405754,69.25
1251759,88.22200000000001
1094372,301.13399999999996
1113898,454.3280000000001
1351735,469.438
1305756,143.70800000000003
1144073,140.596
1219445,145.06199999999998
1399854,522.928
1077708,215.502
1136982,561.3240000000001
1168044,133.178
1301176,121.49266666666668
1045879,141.558
1375132,160.07133333333334
1224442,124.138
1195553,46.924
1486052,66.46200000000002
1406304,51.874
1003371,379.26716666666664
1447908,416.3745
1022766,372.2742999999999
1359162,30.773833333333336
1149541,31.948500000000003
1389512,41.426
1294598,225.99720000000002
1187407,220.59499999999997
1151085,224.72420000000002
1262007,57.383
1273205,62.0356
1098767,57.383
1328665,186.008
1207902,105.16400000000002
1110134,126.23916666666666
1135750,39.910000000000004
1404904,47.54833333333333
1252213,42.522000000000006
1471895,438.158
1370308,301.1515
1488744,283.892
1312130,161.71800000000002
1432207,171.97466666666668
1067574,96.72200000000001
1497576,23.130000000000003
1173597,88.164
1463356,46.04326666666667
1476005,291.36
1226297,286.794
1312818,252.246
1170077,48.16783333333333
1132041,72.68333333333334
1144962,66.44200000000001
1180712,219.13599999999997
1420842,113.36000000000001
1048319,142.44400000000002
1062167,41.062380952380956
1281864,41.062380952380956
1310639,43.309000000000005
1316568,67.46493333333333
1470598,74.629
1126729,35.208
1187117,30.445999999999998
1231315,24.878
1193778,184.40400000000002
1497770,290.668
1296043,201.722
1109033,134.84166666666664
1253619,169.65166666666667
1015055,124.50786666666666
1323954,106.082
1236535,29.952366666666666
1291602,43.9885
1034239,43.9885
1487244,196.922
1432981,196.922
1413500,151.682
1240615,1266.854
1125250,1032.7599999999998
1049986,789.996
1432590,45.264
1064865,76.109
1462054,71.00399999999999
1175329,554.2479999999999
1231504,550.1999999999999
1310137,857.9780000000001
1176123,147.75600000000003
1267634,68.95828333333334
1397808,154.43800000000002
1489068,906.546
1399261,426.236
1057026,915.628
1157087,122.63926666666666
1221970,122.59553333333334
1055041,180.31696666666667
1378097,165.98466666666667
1154169,154.44639999999998
1062376,153.166
1181839,61.092
1276632,96.86133333333333
1388270,587.696
1171130,384.68600000000004
1242759,288.22200000000004
1035528,49.650000000000006
1232845,56.874
1133643,53.867999999999995
1020633,236.21600000000004
1137724,221.81000000000003
1418017,226.63999999999996
1129706,77.23958333333333
1414426,79.59307142857143
1443244,77.88520476190476
1336913,225.25303333333332
1216868,194.59363333333334
1074099,237.52387142857143
1005733,54.019000000000005
1187232,39.962
1315006,539.5360000000001
1429640,318.452
1193124,306.59253333333334
1321067,115.37466666666667
1020914,82.7686
1464172,84.568
1012356,254.6476
1048213,253.73906666666667
1414658,206.788
1067356,542.374
1402145,480.95599999999996
1205618,412.20200000000006
1102348,60.302
1439251,59.48876666666666
1141169,53.5837
1429174,678.7729999999999
1360530,685.936
1078717,980.766
1034750,241.61599999999999
1292295,247.59979999999996
1464006,277.86940000000004
1207416,707.812
1081039,459.668
1038600,1076.982
1434474,80.56219999999999
1420970,76.3862
1493390,57.189569047619045
1062042,31.395557142857143
1407930,47.544985714285716
1309366,134.68200000000002
1494106,63.09400000000001
1253128,55.284000000000006
1230871,460.23400000000004
1103899,394.112
1178356,199.748
1270686,28.252666666666663
1461376,29.034000000000002
1055872,33.79633333333332
1027667,168.82600000000002
1150000,135.346
1035466,111.81266666666667
1015226,86.03490396825397
1004410,76.47920396825398
1225216,215.92426666666665
1261758,212.60813333333334
1009224,222.57563333333337
1164468,29.594666666666665
1234697,147.464
1072809,100.40265238095238
1405077,187.78820000000002
1133718,32.346
1090779,52.547961904761905
1220305,51.9626619047619
1455516,227.56800000000004
1077080,236.962
1381871,261.542
1497941,647.1896666666667
1405281,539.0954
1184133,580.842
1297493,60.306
1351826,77.19
1351915,56.098
1303502,336.5212333333333
1103552,301.56000000000006
1074755,466.392
1054413,155.448
1100592,144.61599999999999
1265971,142.51799999999997
1062386,354.33
1005415,245.512
1454684,628.8060000000002
1098324,118.34496666666666
1463531,112.09470000000002
1128843,125.64746666666667
1200592,195.3678
1337305,195.3678
1130901,207.302
1101312,98.374
1423243,62.826
1358603,77.75699999999999
1040493,463.93199999999996
1023439,629.24
1402530,416.1940000000001
1148734,46.025999999999996
1115378,40.344
1138163,192.91297619047617
1089398,191.84704285714287
1111393,262.5348
1441237,67.66279999999999
1073593,40.774433333333334
1353069,48.87813333333334
1237302,171.814
1068099,105.91933333333334
1296768,130.88
1407946,48.343999999999994
1341469,81.88403333333333
1099372,87.65983333333334
1310892,266.034
1190768,241.734
1070732,166.27799999999996
1249505,174.49933333333334
1235991,203.81799999999998
1260972,199.7613333333333
1207552,49.989999999999995
1043700,30.119999999999997
1311764,78.14
1387118,219.984
1193391,216.61333333333332
1091807,282.944
1240478,148.908
1494088,131.02399999999997
1347537,126.176
1102292,329.038
1088345,196.166
1446214,255.07599999999996
1033631,36.199
1291932,36.12433333333333
1048558,30.578000000000003
1374367,37.641999999999996
1379701,277.01599999999996
1324376,368.274
1000116,299.736
1213448,17.145599999999998
1246867,189.45646666666667
1414636,189.45646666666667
1390449,179.52866666666665
1440242,73.52033333333334
1382211,32.19733333333333
1248175,37.243
1395486,28.833999999999996
1222155,41.31
1031664,320.289
1022670,319.346
1280365,226.28400000000002
1034558,76.46106666666667
1147078,67.42136666666667
1459822,67.68936666666666
1099677,179.316
1348084,169.232
1220274,75.648
1209309,139.39333333333332
1184750,139.39333333333332
1190011,182.664
1319480,109.88399999999999
1305176,135.544
1251039,18.741666666666667
1312629,126.92599999999997
1031682,130.626
1034125,116.73799999999999
1046291,17.451999999999998
1444323,218.2478619047619
1317716,231.51476666666667
1057421,212.42023333333336
1428458,237.334
1348068,233.67999999999998
1380958,174.844
1001797,441.95966666666675
1207458,421.9405714285714
1252167,441.95966666666675
1402459,49.397999999999996
1336623,79.89346666666668
1092234,48.954699999999995
1276698,363.9373333333334
1014174,321.557
1389987,556.774
1176492,87.70246666666667
1248265,110.05499999999999
1045510,100.8338
1045443,467.514
1099568,207.06000000000003
1295338,477.0299999999999
1207102,49.159333333333336
1391315,51.2691
1251276,44.3871
1003702,112.7836
1371347,49.439
1495432,65.43206666666666
1427121,128.209
1314783,33.120000000000005
1358927,38.013999999999996
1465453,376.948
1183611,353.356
1272052,179.22000000000003
1363954,42.039
1409502,39.369
1030133,212.29799999999994
1363671,184.86599999999999
1035001,226.164
1410185,80.84973333333335
1432211,90.94899999999998
1065392,88.08391428571429
1373418,150.03593333333333
1365940,163.04726666666664
1242870,140.92606666666669
1231479,30.2942
1404091,33.01596666666667
1181234,198.44199999999998
1085163,104.18083333333334
1436870,111.17533333333333
1254416,44.593999999999994
1471032,54.14960000000001
1334116,67.257
1347256,215.794
1311604,240.632
1063501,166.46800000000002
1025721,394.648
1276142,316.82800000000003
1060806,259.13800000000003
1071661,37.632
1498066,57.924
1407735,61.172000000000004
1051651,200.95
1363995,278.562
1454364,262.60800000000006
1467138,65.58399999999999
1074197,64.987
1230896,72.752
1115906,250.06599999999997
1186445,201.426
1478644,381.94933333333336
1096482,155.90436666666665
1429191,167.0152666666667
1257617,153.2698761904762
1440883,123.68596666666667
1021872,114.72999999999999
1154559,114.72999999999999
1095162,75.466
1300311,41.513999999999996
1389878,84.30799999999999
1412672,400.14
1155036,351.898
1112459,296.8956
1133681,23.285999999999998
1218617,24.646
1190145,21.914166666666667
1262383,113.4142761904762
1331957,113.4142761904762
1481626,87.33656666666667
1134995,36.40266666666666
1285263,31.55366666666667
1106138,39.51
1175167,158.352
1205164,121.61799999999998
1483833,160.594
1496897,48.836
1074105,60.2549
1465377,61.9499
1106879,216.102
1150467,198.39600000000002
1116996,124.67533333333333
1185434,725.7150666666666
1266519,650.4359999999999
1353114,704.4306666666668
1129265,64.12
1252749,130.39666666666668
1162104,149.06199999999998
1193418,767.2459999999999
1284837,791.9300000000001
1363184,937.72
1191468,108.194
1078789,150.01399999999998
1136805,188.7625
1405386,1601.8216666666667
1114322,553.6220000000001
1350211,1580.6779999999999
1278837,91.4726
1172455,76.4456
1478221,91.4726
1098408,159.15866666666668
1091951,160.94566666666668
1099622,159.8346
1139472,141.752
1061430,137.494
1258982,87.978
1405793,417.754
1494572,518.036
1023532,236.7713333333333
1088540,52.60733333333334
1350522,49.78543333333333
1062543,492.46999999999997
1123146,486.51000000000005
1335657,511.76399999999995
1336480,130.9615
1334472,123.27149999999999
1223905,123.27149999999999
1106947,248.5293333333333
1268382,281.75402857142853
1410375,246.83533333333335
1480252,36.1355
1270897,36.5217
1171323,694.5049999999999
1347721,352.326
1195122,381.8865333333333
1160060,78.61
1103877,125.547
1227192,128.542
1225674,327.602
1435797,355.45799999999997
1364079,290.666
1306281,103.492
1299709,118.96000000000001
1299648,117.04199999999999
1191925,39.852
1303294,103.15299999999999
1276615,105.48300000000002
1347235,203.14000000000001
1433729,239.808
1442624,137.404
1136999,88.252
1419217,69.92016666666667
1314342,316.274
1429773,157.222
1267876,240.18800000000002
1387167,21.38
1173342,33.598
1186948,103.51866666666665
1233252,141.82599999999996
1066977,599.734
1152418,349.182
1124445,17.951533333333334
1026138,165.16818095238096
1332514,179.3812476190476
1468716,173.07614761904762
1287492,34.07000000000001
1206863,17.16
1398867,41.876
1055136,123.28099999999999
1118702,90.79396666666666
1359875,415.563
1107202,418.225
1296158,204.27599999999998
1470774,647.8916
1117544,575.0960000000001
1151189,647.8916
1186842,33.74
1398197,48.65293333333334
1083741,59.474266666666665
1037042,540.9276
1088465,489.7764666666667
1451012,674.472
1227620,101.68717142857142
1102512,190.34
1234887,120.64000000000001
1128433,645.106
1444037,266.446
1015740,673.44
1346922,24.61
1102942,23.748
1174075,59.66085714285714
1108936,59.66085714285714
1412117,50.90349047619047
1014965,139.19400000000002
1418316,40.194
1472488,42.372
1019856,405.18600000000004
1175542,351.664
1013232,187.07799999999997
1321001,404.046
1100828,409.93199999999996
1068732,369.8639999999999
1386147,64.57003333333333
1410568,71.70173333333332
1471314,179.04966666666667
1143781,207.67566666666667
1010375,245.11566666666667
1144387,48.95316666666666
1229377,41.131228571428565
1095558,37.197199999999995
1478260,245.94466666666668
1438799,82.90613333333333
1359239,83.59233333333333
1097687,47.81400000000001
1065465,55.898
1028748,60.246
1487448,343.101
1331356,342.802
1480686,321.29200000000003
1236999,551.984
1199822,486.74266666666665
1254681,391.454
1047669,64.31099999999999
1084506,52.62853333333334
1407062,58.114999999999995
1004423,470.87199999999996
1207875,504.35600000000005
1328513,819.144
1170969,173.30900000000003
1281563,167.7576666666667
1432075,146.279
1253965,717.614
1444649,247.7
1152272,782.626
1393567,119.3875
1154663,119.3875
1144903,120.64580000000001
1329590,166.46800000000002
1441678,175.8
1001524,308.616
1440235,50.288
1437743,57.529999999999994
1468736,502.11
1325002,400.704
1255670,224.07800000000003
1054864,44.212599999999995
1057573,34.122
1006532,225.66
1276400,207.07
1086209,256.558
1325888,115.44833333333334
1269656,151.80599999999998
1219510,134.03593333333333
1402597,201.4964142857143
1254290,198.51989999999998
1207536,201.4964142857143
1358623,68.78353333333334
1106454,68.78353333333334
1096522,58.522000000000006
1497989,397.13800000000003
1034611,202.50606666666667
1145961,218.65
1241244,53.402
1335255,74.59183333333333
1167949,80.32603333333333
1215373,232.93373333333335
1245385,243.53606666666664
1299559,191.14600000000002
1402501,58.598
1356370,74.89
1244578,45.452666666666666
1402872,99.63066666666666
1373011,77.44800000000001
1099626,51.96600000000001
1240618,149.36599999999999
1313356,134.16799999999998
1063775,154.93200000000002
1351476,314.61800000000005
1423116,199.65
1026366,152.754
1006892,17.114995238095236
1366540,19.584495238095236
1308211,19.84417619047619
1060946,83.304
1111869,21.656
1321821,23.288
1442998,134.97400000000002
1187281,574.95
1149992,421.166
1269393,152.68996666666666
1271415,152.68996666666666
1115599,197.86880000000002
1049715,36.50866666666666
1386843,59.053999999999995
1449443,412.14799999999997
1247790,404.523
1377409,267.41200000000003
1402068,265.0383333333333
1131692,343.86633333333333
1103707,363.19033333333334
1011869,102.82000000000001
1134421,62.448
1187227,151.726
1404182,407.95799999999997
1430582,407.95799999999997
1077995,451.13
1484671,72.41466666666668
1420778,72.41466666666668
1310109,70.83066666666666
1219340,772.78
1483037,291.02599999999995
1278014,778.386
1020009,134.1358380952381
1357861,177.65599047619048
1246537,134.1358380952381
1138911,233.01399999999998
1072349,252.84426666666667
1044205,156.19799999999998
1003775,99.63
1105139,114.56799999999998
1233795,446.7900000000001
1488993,394.64399999999995
1128989,418.896
1461060,53.37013333333334
1093258,69.96853333333334
1458579,253.49433333333332
1267831,269.5486666666667
1076102,268.0946666666667
1492794,66.68930952380953
1258414,70.71438333333333
1233270,49.97109285714286
1218069,246.35
1209101,320.552
1005839,236.84
1205721,81.61600000000001
1286663,130.208
1396005,145.6836
1005991,330.23800000000006
1411749,330.3453333333333
1256153,172.454
1334064,233.474
1053700,237.56199999999998
1079711,233.76999999999998
1449942,26.922000000000004
1080233,59.09400000000001
1320661,76.538
1137255,467.076
1264796,345.402
1048031,363.26
1363159,148.342
1311397,160.40800000000002
1408686,149.69
1335629,243.98199999999997
1384967,261.722
1425196,188.052
1185945,42.551833333333335
1233671,65.16263333333333
1168634,50.428133333333335
1475193,89.68599999999999
1008215,29.65
1490942,65.49
1086613,246.67883333333333
1429213,230.67033333333333
1247277,209.8963333333333
1315521,17.41
1251613,17.41
1341539,24.985000000000003
1314843,137.13680476190476
1060246,139.0879714285714
1196722,142.58866666666668
1062489,29.9121
1391156,27.206
1420868,63.23
1266795,73.95933333333333
1452943,48.38406666666667
